dataset	mismatches	cover_extension	island_of_exact_match	num_probes
alphapapillomavirus_4	1	40	25	240
alphapapillomavirus_4	1	50	25	206
alphapapillomavirus_4	2	0	25	446
alphapapillomavirus_4	2	10	25	429
alphapapillomavirus_4	2	20	25	316
alphapapillomavirus_4	2	30	25	256
alphapapillomavirus_4	2	40	25	223
alphapapillomavirus_4	2	50	25	188
alphapapillomavirus_4	3	0	25	406
alphapapillomavirus_4	3	10	25	368
alphapapillomavirus_4	3	20	25	287
alphapapillomavirus_4	3	30	25	222
alphapapillomavirus_4	3	40	25	198
alphapapillomavirus_4	3	50	25	158
alphapapillomavirus_4	4	0	25	379
alphapapillomavirus_4	4	10	25	337
alphapapillomavirus_4	4	20	25	258
alphapapillomavirus_4	4	30	25	207
alphapapillomavirus_4	4	40	25	179
alphapapillomavirus_4	4	50	25	150
alphapapillomavirus_4	5	0	25	354
alphapapillomavirus_4	5	10	25	329
alphapapillomavirus_4	5	20	25	233
alphapapillomavirus_4	5	30	25	198
alphapapillomavirus_4	5	40	25	166
alphapapillomavirus_4	5	50	25	143
alphapapillomavirus_4	6	0	25	342
alphapapillomavirus_4	6	10	25	314
alphapapillomavirus_4	6	20	25	230
alphapapillomavirus_4	6	30	25	179
alphapapillomavirus_4	6	40	25	158
alphapapillomavirus_4	6	50	25	138
alphapapillomavirus_4	7	0	25	335
alphapapillomavirus_4	7	10	25	297
alphapapillomavirus_4	7	20	25	217
alphapapillomavirus_4	7	30	25	175
alphapapillomavirus_4	7	40	25	152
alphapapillomavirus_4	7	50	25	133
alphapapillomavirus_4	8	0	25	318
alphapapillomavirus_4	8	10	25	294
alphapapillomavirus_4	8	20	25	209
alphapapillomavirus_4	8	30	25	174
alphapapillomavirus_4	8	40	25	141
alphapapillomavirus_4	8	50	25	126
alphapapillomavirus_7	0	0	25	3223
alphapapillomavirus_7	0	10	25	2939
alphapapillomavirus_7	0	20	25	2025
alphapapillomavirus_7	0	30	25	1543
alphapapillomavirus_7	0	40	25	1241
alphapapillomavirus_7	0	50	25	993
alphapapillomavirus_7	1	0	25	1690
alphapapillomavirus_7	1	10	25	1541
alphapapillomavirus_7	1	20	25	1138
alphapapillomavirus_7	1	30	25	909
alphapapillomavirus_7	1	40	25	748
alphapapillomavirus_7	1	50	25	617
alphapapillomavirus_7	2	0	25	1329
alphapapillomavirus_7	2	10	25	1244
alphapapillomavirus_7	2	20	25	951
alphapapillomavirus_7	2	30	25	783
alphapapillomavirus_7	2	40	25	641
alphapapillomavirus_7	2	50	25	535
alphapapillomavirus_7	3	0	25	1216
alphapapillomavirus_7	3	10	25	1140
alphapapillomavirus_7	3	20	25	876
alphapapillomavirus_7	3	30	25	717
alphapapillomavirus_7	3	40	25	610
alphapapillomavirus_7	3	50	25	501
alphapapillomavirus_7	4	0	25	1149
alphapapillomavirus_7	4	10	25	1089
alphapapillomavirus_7	4	20	25	851
alphapapillomavirus_7	4	30	25	695
alphapapillomavirus_7	4	40	25	588
alphapapillomavirus_7	4	50	25	504
alphapapillomavirus_7	5	0	25	1110
alphapapillomavirus_7	5	10	25	1059
alphapapillomavirus_7	5	20	25	811
alphapapillomavirus_7	5	30	25	686
alphapapillomavirus_7	5	40	25	570
alphapapillomavirus_7	5	50	25	473
alphapapillomavirus_7	6	0	25	1090
alphapapillomavirus_7	6	10	25	1019
alphapapillomavirus_7	6	20	25	801
alphapapillomavirus_7	6	30	25	662
alphapapillomavirus_7	6	40	25	544
alphapapillomavirus_7	6	50	25	467
alphapapillomavirus_7	7	0	25	1075
alphapapillomavirus_7	7	10	25	992
alphapapillomavirus_7	7	20	25	781
alphapapillomavirus_7	7	30	25	636
alphapapillomavirus_7	7	40	25	537
alphapapillomavirus_7	7	50	25	437
alphapapillomavirus_7	8	0	25	1066
alphapapillomavirus_7	8	10	25	963
alphapapillomavirus_7	8	20	25	765
alphapapillomavirus_7	8	30	25	613
alphapapillomavirus_7	8	40	25	528
alphapapillomavirus_7	8	50	25	436
alphapapillomavirus_9	0	0	25	80769
alphapapillomavirus_9	0	10	25	58079
alphapapillomavirus_9	0	20	25	45386
alphapapillomavirus_9	0	30	25	36298
alphapapillomavirus_9	0	40	25	29272
alphapapillomavirus_9	0	50	25	23414
alphapapillomavirus_9	1	0	25	54450
alphapapillomavirus_9	1	10	25	40270
alphapapillomavirus_9	1	20	25	31953
alphapapillomavirus_9	1	30	25	25451
alphapapillomavirus_9	1	40	25	20489
alphapapillomavirus_9	1	50	25	16921
alphapapillomavirus_9	2	0	25	34345
alphapapillomavirus_9	2	10	25	25724
alphapapillomavirus_9	2	20	25	20283
alphapapillomavirus_9	2	30	25	16894
alphapapillomavirus_9	2	40	25	13563
alphapapillomavirus_9	2	50	25	11372
alphapapillomavirus_9	3	0	25	21586
alphapapillomavirus_9	3	10	25	16500
alphapapillomavirus_9	3	20	25	13626
alphapapillomavirus_9	3	30	25	11023
alphapapillomavirus_9	3	40	25	9177
alphapapillomavirus_9	3	50	25	7621
alphapapillomavirus_9	4	0	25	14110
alphapapillomavirus_9	4	10	25	10998
alphapapillomavirus_9	4	20	25	9148
alphapapillomavirus_9	4	30	25	7510
alphapapillomavirus_9	4	40	25	6413
alphapapillomavirus_9	4	50	25	5366
alphapapillomavirus_9	5	0	25	9913
alphapapillomavirus_9	5	10	25	7989
alphapapillomavirus_9	5	20	25	6565
alphapapillomavirus_9	5	30	25	5531
alphapapillomavirus_9	5	40	25	4585
alphapapillomavirus_9	5	50	25	3989
alphapapillomavirus_9	6	0	25	7238
alphapapillomavirus_9	6	10	25	5796
alphapapillomavirus_9	6	20	25	4867
alphapapillomavirus_9	6	30	25	4082
alphapapillomavirus_9	6	40	25	3448
alphapapillomavirus_9	6	50	25	2982
alphapapillomavirus_9	7	0	25	5662
alphapapillomavirus_9	7	10	25	4643
alphapapillomavirus_9	7	20	25	3821
alphapapillomavirus_9	7	30	25	3179
alphapapillomavirus_9	7	40	25	2693
alphapapillomavirus_9	7	50	25	2391
alphapapillomavirus_9	8	0	25	4803
alphapapillomavirus_9	8	10	25	3849
alphapapillomavirus_9	8	20	25	3228
alphapapillomavirus_9	8	30	25	2670
alphapapillomavirus_9	8	40	25	2323
alphapapillomavirus_9	8	50	25	2015
ambe	0	0	25	198
ambe	0	10	25	214
ambe	0	20	25	172
ambe	0	30	25	145
ambe	0	40	25	119
ambe	0	50	25	100
ambe	1	0	25	207
ambe	1	10	25	219
ambe	1	20	25	169
ambe	1	30	25	144
ambe	1	40	25	117
ambe	1	50	25	97
ambe	2	0	25	204
ambe	2	10	25	218
ambe	2	20	25	171
ambe	2	30	25	138
ambe	2	40	25	119
ambe	2	50	25	97
ambe	3	0	25	203
ambe	3	10	25	213
ambe	3	20	25	171
ambe	3	30	25	140
ambe	3	40	25	118
ambe	3	50	25	95
ambe	4	0	25	207
ambe	4	10	25	213
ambe	4	20	25	172
ambe	4	30	25	139
ambe	4	40	25	123
ambe	4	50	25	95
ambe	5	0	25	207
ambe	5	10	25	218
ambe	5	20	25	169
ambe	5	30	25	138
ambe	5	40	25	118
ambe	5	50	25	95
ambe	6	0	25	202
ambe	6	10	25	217
ambe	6	20	25	170
ambe	6	30	25	145
ambe	6	40	25	122
ambe	6	50	25	97
ambe	7	0	25	201
ambe	7	10	25	208
ambe	7	20	25	172
ambe	7	30	25	140
ambe	7	40	25	122
ambe	7	50	25	92
ambe	8	0	25	205
ambe	8	10	25	217
ambe	8	20	25	172
ambe	8	30	25	138
ambe	8	40	25	118
ambe	8	50	25	99
andes_orthohantavirus	0	0	25	1014
andes_orthohantavirus	0	10	25	1033
andes_orthohantavirus	0	20	25	808
andes_orthohantavirus	0	30	25	651
andes_orthohantavirus	0	40	25	550
andes_orthohantavirus	0	50	25	447
andes_orthohantavirus	1	0	25	898
andes_orthohantavirus	1	10	25	891
andes_orthohantavirus	1	20	25	694
andes_orthohantavirus	1	30	25	556
andes_orthohantavirus	1	40	25	475
andes_orthohantavirus	1	50	25	382
andes_orthohantavirus	2	0	25	798
andes_orthohantavirus	2	10	25	802
andes_orthohantavirus	2	20	25	615
andes_orthohantavirus	2	30	25	481
andes_orthohantavirus	2	40	25	410
andes_orthohantavirus	2	50	25	326
andes_orthohantavirus	3	0	25	733
andes_orthohantavirus	3	10	25	724
andes_orthohantavirus	3	20	25	555
andes_orthohantavirus	3	30	25	446
andes_orthohantavirus	3	40	25	375
andes_orthohantavirus	3	50	25	307
andes_orthohantavirus	4	0	25	654
andes_orthohantavirus	4	10	25	665
andes_orthohantavirus	4	20	25	507
andes_orthohantavirus	4	30	25	404
andes_orthohantavirus	4	40	25	339
andes_orthohantavirus	4	50	25	280
andes_orthohantavirus	5	0	25	633
andes_orthohantavirus	5	10	25	629
andes_orthohantavirus	5	20	25	476
andes_orthohantavirus	5	30	25	386
andes_orthohantavirus	5	40	25	337
andes_orthohantavirus	5	50	25	278
andes_orthohantavirus	6	0	25	613
andes_orthohantavirus	6	10	25	596
andes_orthohantavirus	6	20	25	470
andes_orthohantavirus	6	30	25	367
andes_orthohantavirus	6	40	25	315
andes_orthohantavirus	6	50	25	257
andes_orthohantavirus	7	0	25	588
andes_orthohantavirus	7	10	25	590
andes_orthohantavirus	7	20	25	444
andes_orthohantavirus	7	30	25	361
andes_orthohantavirus	7	40	25	310
andes_orthohantavirus	7	50	25	258
andes_orthohantavirus	8	0	25	582
andes_orthohantavirus	8	10	25	573
andes_orthohantavirus	8	20	25	432
andes_orthohantavirus	8	30	25	355
andes_orthohantavirus	8	40	25	305
andes_orthohantavirus	8	50	25	255
anhanga	0	0	25	203
anhanga	0	10	25	218
anhanga	0	20	25	165
anhanga	0	30	25	142
anhanga	0	40	25	116
anhanga	0	50	25	97
anhanga	1	0	25	199
anhanga	1	10	25	217
anhanga	1	20	25	170
anhanga	1	30	25	135
anhanga	1	40	25	116
anhanga	1	50	25	90
anhanga	2	0	25	201
anhanga	2	10	25	217
anhanga	2	20	25	168
anhanga	2	30	25	137
anhanga	2	40	25	116
anhanga	2	50	25	96
anhanga	3	0	25	201
anhanga	3	10	25	215
anhanga	3	20	25	167
anhanga	3	30	25	136
anhanga	3	40	25	117
anhanga	3	50	25	95
anhanga	4	0	25	205
anhanga	4	10	25	212
anhanga	4	20	25	170
anhanga	4	30	25	136
anhanga	4	40	25	113
anhanga	4	50	25	101
anhanga	5	0	25	204
anhanga	5	10	25	213
anhanga	5	20	25	166
anhanga	5	30	25	137
anhanga	5	40	25	122
anhanga	5	50	25	93
anhanga	6	0	25	206
anhanga	6	10	25	216
anhanga	6	20	25	170
anhanga	6	30	25	133
anhanga	6	40	25	112
anhanga	6	50	25	94
anhanga	7	0	25	200
anhanga	7	10	25	220
anhanga	7	20	25	167
anhanga	7	30	25	139
anhanga	7	40	25	116
anhanga	7	50	25	95
anhanga	8	0	25	207
anhanga	8	10	25	219
anhanga	8	20	25	172
anhanga	8	30	25	135
anhanga	8	40	25	114
anhanga	8	50	25	95
anopheles_a_orthobunyavirus	0	0	25	190
anopheles_a_orthobunyavirus	0	10	25	202
anopheles_a_orthobunyavirus	0	20	25	159
anopheles_a_orthobunyavirus	0	30	25	129
anopheles_a_orthobunyavirus	0	40	25	110
anopheles_a_orthobunyavirus	0	50	25	93
anopheles_a_orthobunyavirus	1	0	25	196
anopheles_a_orthobunyavirus	1	10	25	204
anopheles_a_orthobunyavirus	1	20	25	161
anopheles_a_orthobunyavirus	1	30	25	129
anopheles_a_orthobunyavirus	1	40	25	109
anopheles_a_orthobunyavirus	1	50	25	91
anopheles_a_orthobunyavirus	2	0	25	198
anopheles_a_orthobunyavirus	2	10	25	204
anopheles_a_orthobunyavirus	2	20	25	157
anopheles_a_orthobunyavirus	2	30	25	137
anopheles_a_orthobunyavirus	2	40	25	113
anopheles_a_orthobunyavirus	2	50	25	90
anopheles_a_orthobunyavirus	3	0	25	191
anopheles_a_orthobunyavirus	3	10	25	206
anopheles_a_orthobunyavirus	3	20	25	161
anopheles_a_orthobunyavirus	3	30	25	133
anopheles_a_orthobunyavirus	3	40	25	112
anopheles_a_orthobunyavirus	3	50	25	90
anopheles_a_orthobunyavirus	4	0	25	197
anopheles_a_orthobunyavirus	4	10	25	202
anopheles_a_orthobunyavirus	4	20	25	164
anopheles_a_orthobunyavirus	4	30	25	134
anopheles_a_orthobunyavirus	4	40	25	115
anopheles_a_orthobunyavirus	4	50	25	90
anopheles_a_orthobunyavirus	5	0	25	188
anopheles_a_orthobunyavirus	5	10	25	200
anopheles_a_orthobunyavirus	5	20	25	162
anopheles_a_orthobunyavirus	5	30	25	138
anopheles_a_orthobunyavirus	5	40	25	115
anopheles_a_orthobunyavirus	5	50	25	91
anopheles_a_orthobunyavirus	6	0	25	193
anopheles_a_orthobunyavirus	6	10	25	205
anopheles_a_orthobunyavirus	6	20	25	161
anopheles_a_orthobunyavirus	6	30	25	133
anopheles_a_orthobunyavirus	6	40	25	110
anopheles_a_orthobunyavirus	6	50	25	93
anopheles_a_orthobunyavirus	7	0	25	189
anopheles_a_orthobunyavirus	7	10	25	209
anopheles_a_orthobunyavirus	7	20	25	164
anopheles_a_orthobunyavirus	7	30	25	128
anopheles_a_orthobunyavirus	7	40	25	109
anopheles_a_orthobunyavirus	7	50	25	92
anopheles_a_orthobunyavirus	8	0	25	195
anopheles_a_orthobunyavirus	8	10	25	206
anopheles_a_orthobunyavirus	8	20	25	164
anopheles_a_orthobunyavirus	8	30	25	134
anopheles_a_orthobunyavirus	8	40	25	113
anopheles_a_orthobunyavirus	8	50	25	92
anopheles_b_orthobunyavirus	0	0	25	16
anopheles_b_orthobunyavirus	0	10	25	17
anopheles_b_orthobunyavirus	0	20	25	14
anopheles_b_orthobunyavirus	0	30	25	11
anopheles_b_orthobunyavirus	0	40	25	10
anopheles_b_orthobunyavirus	0	50	25	8
anopheles_b_orthobunyavirus	1	0	25	16
anopheles_b_orthobunyavirus	1	10	25	18
anopheles_b_orthobunyavirus	1	20	25	14
anopheles_b_orthobunyavirus	1	30	25	11
anopheles_b_orthobunyavirus	1	40	25	11
anopheles_b_orthobunyavirus	1	50	25	7
anopheles_b_orthobunyavirus	2	0	25	17
anopheles_b_orthobunyavirus	2	10	25	16
anopheles_b_orthobunyavirus	2	20	25	16
anopheles_b_orthobunyavirus	2	30	25	11
anopheles_b_orthobunyavirus	2	40	25	9
anopheles_b_orthobunyavirus	2	50	25	7
anopheles_b_orthobunyavirus	3	0	25	18
anopheles_b_orthobunyavirus	3	10	25	16
anopheles_b_orthobunyavirus	3	20	25	14
anopheles_b_orthobunyavirus	3	30	25	11
anopheles_b_orthobunyavirus	3	40	25	10
anopheles_b_orthobunyavirus	3	50	25	8
anopheles_b_orthobunyavirus	4	0	25	17
anopheles_b_orthobunyavirus	4	10	25	17
anopheles_b_orthobunyavirus	4	20	25	13
anopheles_b_orthobunyavirus	4	30	25	11
anopheles_b_orthobunyavirus	4	40	25	11
anopheles_b_orthobunyavirus	4	50	25	8
anopheles_b_orthobunyavirus	5	0	25	17
anopheles_b_orthobunyavirus	5	10	25	19
anopheles_b_orthobunyavirus	5	20	25	13
anopheles_b_orthobunyavirus	5	30	25	11
anopheles_b_orthobunyavirus	5	40	25	10
anopheles_b_orthobunyavirus	5	50	25	8
anopheles_b_orthobunyavirus	6	0	25	16
anopheles_b_orthobunyavirus	6	10	25	16
anopheles_b_orthobunyavirus	6	20	25	14
anopheles_b_orthobunyavirus	6	30	25	13
anopheles_b_orthobunyavirus	6	40	25	10
anopheles_b_orthobunyavirus	6	50	25	8
anopheles_b_orthobunyavirus	7	0	25	16
anopheles_b_orthobunyavirus	7	10	25	18
anopheles_b_orthobunyavirus	7	20	25	13
anopheles_b_orthobunyavirus	7	30	25	11
anopheles_b_orthobunyavirus	7	40	25	9
anopheles_b_orthobunyavirus	7	50	25	9
anopheles_b_orthobunyavirus	8	0	25	17
anopheles_b_orthobunyavirus	8	10	25	16
anopheles_b_orthobunyavirus	8	20	25	14
anopheles_b_orthobunyavirus	8	30	25	11
anopheles_b_orthobunyavirus	8	40	25	10
anopheles_b_orthobunyavirus	8	50	25	7
apoi	0	0	25	159
apoi	0	10	25	171
apoi	0	20	25	134
apoi	0	30	25	109
apoi	0	40	25	99
apoi	0	50	25	75
apoi	1	0	25	162
apoi	1	10	25	172
apoi	1	20	25	134
apoi	1	30	25	111
apoi	1	40	25	92
apoi	1	50	25	77
apoi	2	0	25	167
apoi	2	10	25	173
apoi	2	20	25	133
apoi	2	30	25	107
apoi	2	40	25	98
apoi	2	50	25	78
apoi	3	0	25	166
apoi	3	10	25	175
apoi	3	20	25	137
apoi	3	30	25	107
apoi	3	40	25	91
apoi	3	50	25	78
apoi	4	0	25	156
apoi	4	10	25	177
apoi	4	20	25	133
apoi	4	30	25	109
apoi	4	40	25	96
apoi	4	50	25	79
apoi	5	0	25	159
apoi	5	10	25	174
apoi	5	20	25	141
apoi	5	30	25	114
apoi	5	40	25	91
apoi	5	50	25	77
apoi	6	0	25	163
apoi	6	10	25	176
apoi	6	20	25	139
apoi	6	30	25	111
apoi	6	40	25	89
apoi	6	50	25	77
apoi	7	0	25	166
apoi	7	10	25	175
apoi	7	20	25	130
apoi	7	30	25	110
apoi	7	40	25	92
apoi	7	50	25	80
apoi	8	0	25	163
apoi	8	10	25	178
apoi	8	20	25	133
apoi	8	30	25	108
apoi	8	40	25	96
apoi	8	50	25	81
aravan_lyssavirus	0	0	25	190
aravan_lyssavirus	0	10	25	206
aravan_lyssavirus	0	20	25	160
aravan_lyssavirus	0	30	25	129
aravan_lyssavirus	0	40	25	111
aravan_lyssavirus	0	50	25	83
aravan_lyssavirus	1	0	25	196
aravan_lyssavirus	1	10	25	206
aravan_lyssavirus	1	20	25	158
aravan_lyssavirus	1	30	25	130
aravan_lyssavirus	1	40	25	111
aravan_lyssavirus	1	50	25	89
aravan_lyssavirus	2	0	25	192
aravan_lyssavirus	2	10	25	203
aravan_lyssavirus	2	20	25	158
aravan_lyssavirus	2	30	25	130
aravan_lyssavirus	2	40	25	108
aravan_lyssavirus	2	50	25	85
aravan_lyssavirus	3	0	25	194
aravan_lyssavirus	3	10	25	211
aravan_lyssavirus	3	20	25	159
aravan_lyssavirus	3	30	25	123
aravan_lyssavirus	3	40	25	114
aravan_lyssavirus	3	50	25	93
aravan_lyssavirus	4	0	25	189
aravan_lyssavirus	4	10	25	207
aravan_lyssavirus	4	20	25	163
aravan_lyssavirus	4	30	25	126
aravan_lyssavirus	4	40	25	113
aravan_lyssavirus	4	50	25	90
aravan_lyssavirus	5	0	25	189
aravan_lyssavirus	5	10	25	201
aravan_lyssavirus	5	20	25	160
aravan_lyssavirus	5	30	25	133
aravan_lyssavirus	5	40	25	112
aravan_lyssavirus	5	50	25	90
aravan_lyssavirus	6	0	25	191
aravan_lyssavirus	6	10	25	193
aravan_lyssavirus	6	20	25	161
aravan_lyssavirus	6	30	25	132
aravan_lyssavirus	6	40	25	114
aravan_lyssavirus	6	50	25	87
aravan_lyssavirus	7	0	25	189
aravan_lyssavirus	7	10	25	203
aravan_lyssavirus	7	20	25	159
aravan_lyssavirus	7	30	25	133
aravan_lyssavirus	7	40	25	111
aravan_lyssavirus	7	50	25	92
aravan_lyssavirus	8	0	25	194
aravan_lyssavirus	8	10	25	203
aravan_lyssavirus	8	20	25	162
aravan_lyssavirus	8	30	25	125
aravan_lyssavirus	8	40	25	112
aravan_lyssavirus	8	50	25	90
argentinian_mammarenavirus	0	0	25	1553
argentinian_mammarenavirus	0	10	25	1530
argentinian_mammarenavirus	0	20	25	1124
argentinian_mammarenavirus	0	30	25	882
argentinian_mammarenavirus	0	40	25	708
argentinian_mammarenavirus	0	50	25	604
argentinian_mammarenavirus	1	0	25	1113
argentinian_mammarenavirus	1	10	25	1022
argentinian_mammarenavirus	1	20	25	758
argentinian_mammarenavirus	1	30	25	587
argentinian_mammarenavirus	1	40	25	474
argentinian_mammarenavirus	1	50	25	414
argentinian_mammarenavirus	2	0	25	782
argentinian_mammarenavirus	2	10	25	716
argentinian_mammarenavirus	2	20	25	523
argentinian_mammarenavirus	2	30	25	392
argentinian_mammarenavirus	2	40	25	321
argentinian_mammarenavirus	2	50	25	271
argentinian_mammarenavirus	3	0	25	581
argentinian_mammarenavirus	3	10	25	563
argentinian_mammarenavirus	3	20	25	404
argentinian_mammarenavirus	3	30	25	329
argentinian_mammarenavirus	3	40	25	268
argentinian_mammarenavirus	3	50	25	226
argentinian_mammarenavirus	4	0	25	509
argentinian_mammarenavirus	4	10	25	460
argentinian_mammarenavirus	4	20	25	361
argentinian_mammarenavirus	4	30	25	277
argentinian_mammarenavirus	4	40	25	231
argentinian_mammarenavirus	4	50	25	207
argentinian_mammarenavirus	5	0	25	473
argentinian_mammarenavirus	5	10	25	432
argentinian_mammarenavirus	5	20	25	330
argentinian_mammarenavirus	5	30	25	262
argentinian_mammarenavirus	5	40	25	217
argentinian_mammarenavirus	5	50	25	191
argentinian_mammarenavirus	6	0	25	451
argentinian_mammarenavirus	6	10	25	414
argentinian_mammarenavirus	6	20	25	314
argentinian_mammarenavirus	6	30	25	255
argentinian_mammarenavirus	6	40	25	209
argentinian_mammarenavirus	6	50	25	180
argentinian_mammarenavirus	7	0	25	440
argentinian_mammarenavirus	7	10	25	399
argentinian_mammarenavirus	7	20	25	310
argentinian_mammarenavirus	7	30	25	252
argentinian_mammarenavirus	7	40	25	209
argentinian_mammarenavirus	7	50	25	184
argentinian_mammarenavirus	8	0	25	431
argentinian_mammarenavirus	8	10	25	403
argentinian_mammarenavirus	8	20	25	308
argentinian_mammarenavirus	8	30	25	244
argentinian_mammarenavirus	8	40	25	208
argentinian_mammarenavirus	8	50	25	179
aroa	0	0	25	687
aroa	0	10	25	732
aroa	0	20	25	565
aroa	0	30	25	462
aroa	0	40	25	398
aroa	0	50	25	315
aroa	1	0	25	681
aroa	1	10	25	719
aroa	1	20	25	570
aroa	1	30	25	460
aroa	1	40	25	397
aroa	1	50	25	320
aroa	2	0	25	674
aroa	2	10	25	729
aroa	2	20	25	563
aroa	2	30	25	465
aroa	2	40	25	379
aroa	2	50	25	319
aroa	3	0	25	682
aroa	3	10	25	724
aroa	3	20	25	558
aroa	3	30	25	463
aroa	3	40	25	388
aroa	3	50	25	319
aroa	4	0	25	676
aroa	4	10	25	725
aroa	4	20	25	566
aroa	4	30	25	452
aroa	4	40	25	395
aroa	4	50	25	319
aroa	5	0	25	672
aroa	5	10	25	720
aroa	5	20	25	560
aroa	5	30	25	461
aroa	5	40	25	392
aroa	5	50	25	323
aroa	6	0	25	677
aroa	6	10	25	726
aroa	6	20	25	558
aroa	6	30	25	464
aroa	6	40	25	397
aroa	6	50	25	315
aroa	7	0	25	683
aroa	7	10	25	715
aroa	7	20	25	565
aroa	7	30	25	459
aroa	7	40	25	389
aroa	7	50	25	314
aroa	8	0	25	682
aroa	8	10	25	716
aroa	8	20	25	563
aroa	8	30	25	461
aroa	8	40	25	382
aroa	8	50	25	321
arrabida	0	0	25	201
arrabida	0	10	25	210
arrabida	0	20	25	165
arrabida	0	30	25	136
arrabida	0	40	25	110
arrabida	0	50	25	91
arrabida	1	0	25	200
arrabida	1	10	25	211
arrabida	1	20	25	172
arrabida	1	30	25	131
arrabida	1	40	25	113
arrabida	1	50	25	94
arrabida	2	0	25	200
arrabida	2	10	25	208
arrabida	2	20	25	168
arrabida	2	30	25	136
arrabida	2	40	25	115
arrabida	2	50	25	96
arrabida	3	0	25	205
arrabida	3	10	25	212
arrabida	3	20	25	163
arrabida	3	30	25	138
arrabida	3	40	25	112
arrabida	3	50	25	94
arrabida	4	0	25	203
arrabida	4	10	25	218
arrabida	4	20	25	169
arrabida	4	30	25	138
arrabida	4	40	25	114
arrabida	4	50	25	98
arrabida	5	0	25	202
arrabida	5	10	25	213
arrabida	5	20	25	169
arrabida	5	30	25	138
arrabida	5	40	25	120
arrabida	5	50	25	94
arrabida	6	0	25	198
arrabida	6	10	25	209
arrabida	6	20	25	162
arrabida	6	30	25	133
arrabida	6	40	25	116
arrabida	6	50	25	95
arrabida	7	0	25	204
arrabida	7	10	25	214
arrabida	7	20	25	166
arrabida	7	30	25	135
arrabida	7	40	25	117
arrabida	7	50	25	90
arrabida	8	0	25	199
arrabida	8	10	25	205
arrabida	8	20	25	162
arrabida	8	30	25	133
arrabida	8	40	25	116
arrabida	8	50	25	93
arumowot	0	0	25	419
arumowot	0	10	25	445
arumowot	0	20	25	343
arumowot	0	30	25	281
arumowot	0	40	25	240
arumowot	0	50	25	196
arumowot	1	0	25	414
arumowot	1	10	25	449
arumowot	1	20	25	349
arumowot	1	30	25	286
arumowot	1	40	25	236
arumowot	1	50	25	201
arumowot	2	0	25	410
arumowot	2	10	25	437
arumowot	2	20	25	348
arumowot	2	30	25	281
arumowot	2	40	25	232
arumowot	2	50	25	201
arumowot	3	0	25	418
arumowot	3	10	25	441
arumowot	3	20	25	344
arumowot	3	30	25	287
arumowot	3	40	25	238
arumowot	3	50	25	196
arumowot	4	0	25	415
arumowot	4	10	25	438
arumowot	4	20	25	347
arumowot	4	30	25	278
arumowot	4	40	25	237
arumowot	4	50	25	197
arumowot	5	0	25	420
arumowot	5	10	25	433
arumowot	5	20	25	344
arumowot	5	30	25	286
arumowot	5	40	25	242
arumowot	5	50	25	196
arumowot	6	0	25	414
arumowot	6	10	25	438
arumowot	6	20	25	340
arumowot	6	30	25	284
arumowot	6	40	25	233
arumowot	6	50	25	195
arumowot	7	0	25	415
arumowot	7	10	25	440
arumowot	7	20	25	351
arumowot	7	30	25	290
arumowot	7	40	25	242
arumowot	7	50	25	200
arumowot	8	0	25	417
arumowot	8	10	25	443
arumowot	8	20	25	347
arumowot	8	30	25	284
arumowot	8	40	25	243
arumowot	8	50	25	193
asama_orthohantavirus	0	0	25	110
asama_orthohantavirus	0	10	25	115
asama_orthohantavirus	0	20	25	81
asama_orthohantavirus	0	30	25	65
asama_orthohantavirus	0	40	25	55
asama_orthohantavirus	0	50	25	46
asama_orthohantavirus	1	0	25	93
asama_orthohantavirus	1	10	25	98
asama_orthohantavirus	1	20	25	75
